OH, Debt collection, 1114238, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 901887, Unable to get credit report/credit score, 
OH, Consumer loan, 900031, Managing the loan or lease, 
OH, Student loan, 900985, Dealing with my lender or servicer, 
OH, Student loan, 900984, Dealing with my lender or servicer, 
OH, Credit card, 899990, Late fee, 
OH, Student loan, 900231, Can't repay my loan, 
OH, Student loan, 900230, Can't repay my loan, 
OH, Debt collection, 899693, Cont'd attempts collect debt not owed, 
OH, Debt collection, 899776, Cont'd attempts collect debt not owed, 
OH, Credit card, 898975, Credit line increase/decrease, 
OH, Consumer loan, 898977, Problems when you are unable to pay, 
OH, Credit card, 898974, APR or interest rate, 
OH, Debt collection, 897985, Cont'd attempts collect debt not owed, 
OH, Debt collection, 899226, Taking/threatening an illegal action, 
OH, Credit card, 898346, APR or interest rate, 
OH, Credit card, 898514, Advertising and marketing, 
OH, Bank account or service, 898564, Using a debit or ATM card, 
OH, Debt collection, 895770, Cont'd attempts collect debt not owed, 
OH, Student loan, 897854, Dealing with my lender or servicer, 
OH, Debt collection, 896072, Improper contact or sharing of info, 
OH, Debt collection, 896071, Communication tactics, 
OH, Debt collection, 896070, Cont'd attempts collect debt not owed, 
OH, Debt collection, 896067, Cont'd attempts collect debt not owed, 
OH, Student loan, 896132, Can't repay my loan, 
OH, Student loan, 896559, Can't repay my loan, 
OH, Debt collection, 896739, Improper contact or sharing of info, 
OH, Student loan, 896846, Dealing with my lender or servicer, 
OH, Credit card, 896887, Other, 
OH, Debt collection, 896991, Cont'd attempts collect debt not owed, 
OH, Debt collection, 895981, Cont'd attempts collect debt not owed, 
OH, Credit card, 895334, Closing/Cancelling account, 
OH, Debt collection, 895520, False statements or representation, 
OH, Credit card, 894600, Forbearance / Workout plans, 
OH, Consumer loan, 894674, Taking out the loan or lease, 
OH, Credit card, 894882, Other, 
OH, Credit reporting, 895366, Improper use of my credit report, 
OH, Credit reporting, 895365, Incorrect information on credit report, 
OH, Money transfers, 895389, Fraud or scam, 
OH, Credit card, 893783, Unsolicited issuance of credit card, 
OH, Bank account or service, 894026, Deposits and withdrawals, 
OH, Credit reporting, 892852, Incorrect information on credit report, 
OH, Bank account or service, 891680, Using a debit or ATM card, 
OH, Debt collection, 891626, Cont'd attempts collect debt not owed, 
OH, Debt collection, 891625, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 889483, Incorrect information on credit report, 
OH, Credit reporting, 890348, Incorrect information on credit report, 
OH, Credit reporting, 890349, Incorrect information on credit report, 
OH, Credit reporting, 890350, Incorrect information on credit report, 
OH, Debt collection, 890398, Communication tactics, 
OH, Mortgage, 889829, Credit decision / Underwriting, 
OH, Debt collection, 889953, Cont'd attempts collect debt not owed, 
OH, Debt collection, 889977, Communication tactics, 
OH, Student loan, 888786, Can't repay my loan, 
OH, Debt collection, 889316, Communication tactics, 
OH, Student loan, 889325, Dealing with my lender or servicer, 
OH, Debt collection, 889323, Improper contact or sharing of info, 
OH, Credit reporting, 887459, Incorrect information on credit report, 
OH, Credit reporting, 887634, Incorrect information on credit report, 
OH, Consumer loan, 889684, Managing the loan or lease, 
OH, Debt collection, 889698, Taking/threatening an illegal action, 
OH, Credit reporting, 889719, Improper use of my credit report, 
OH, Credit reporting, 887830, Unable to get credit report/credit score, 
OH, Mortgage, 886720, Settlement process and costs, 
OH, Debt collection, 886796, Communication tactics, 
OH, Payday loan, 886111, Received a loan I didn't apply for, 
OH, Credit card, 886375, Rewards, 
OH, Debt collection, 885909, Cont'd attempts collect debt not owed, 
OH, Credit card, 885506, Identity theft / Fraud / Embezzlement, 
OH, Credit reporting, 885507, Incorrect information on credit report, 
OH, Consumer loan, 885582, Problems when you are unable to pay, 
OH, Debt collection, 885633, Communication tactics, 
OH, Credit reporting, 885691, Incorrect information on credit report, 
OH, Credit reporting, 885690, Incorrect information on credit report, 
OH, Student loan, 885357, Can't repay my loan, 
OH, Student loan, 883931, Can't repay my loan, 
OH, Debt collection, 884085, Taking/threatening an illegal action, 
OH, Debt collection, 884283, Taking/threatening an illegal action, 
OH, Credit card, 884281, Customer service / Customer relations, 
OH, Debt collection, 884284, Taking/threatening an illegal action, 
OH, Credit reporting, 884332, Incorrect information on credit report, 
OH, Debt collection, 883194, Taking/threatening an illegal action, 
OH, Student loan, 883807, Dealing with my lender or servicer, 
OH, Credit reporting, 883217, Incorrect information on credit report, 
OH, Consumer loan, 882671, Managing the loan or lease, 
OH, Consumer loan, 881750, Taking out the loan or lease, 
OH, Debt collection, 881925, Taking/threatening an illegal action, 
OH, Consumer loan, 880228, Taking out the loan or lease, 
OH, Debt collection, 880492, Communication tactics, 
OH, Bank account or service, 880615, Deposits and withdrawals, 
OH, Consumer loan, 880707, Problems when you are unable to pay, 
OH, Credit reporting, 881022, Credit monitoring or identity protection, 
OH, Credit reporting, 881044, Incorrect information on credit report, 
OH, Mortgage, 879866, Other, 
OH, Bank account or service, 880137, Deposits and withdrawals, 
OH, Credit card, 879899, Billing disputes, 
OH, Consumer loan, 878300, Managing the loan or lease, 
OH, Bank account or service, 878319, Deposits and withdrawals, 
OH, Consumer loan, 878469, Problems when you are unable to pay, 
OH, Consumer loan, 878692, Managing the loan or lease, 
OH, Credit card, 878860, Billing disputes, 
OH, Consumer loan, 879134, Managing the loan or lease, 
OH, Money transfers, 876747, Money was not available when promised, 
OH, Credit reporting, 877240, Incorrect information on credit report, 
OH, Money transfers, 876977, Other transaction issues, 
OH, Credit reporting, 877033, Incorrect information on credit report, 
OH, Credit card, 877086, Identity theft / Fraud / Embezzlement, 
OH, Student loan, 877325, Can't repay my loan, 
OH, Debt collection, 877488, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 877518, Credit monitoring or identity protection, 
OH, Payday loan, 877586, Charged fees or interest I didn't expect, 
OH, Credit reporting, 876035, Incorrect information on credit report, 
OH, Credit reporting, 876119, Incorrect information on credit report, 
OH, Credit card, 876112, Billing disputes, 
OH, Debt collection, 876114, Communication tactics, 
OH, Debt collection, 875725, Communication tactics, 
OH, Debt collection, 875726, Communication tactics, 
OH, Credit card, 876161, Billing disputes, 
OH, Credit card, 874638, Other fee, 
OH, Debt collection, 875000, Communication tactics, 
OH, Credit reporting, 875026, Incorrect information on credit report, 
OH, Student loan, 875286, Can't repay my loan, 
OH, Debt collection, 874070, Communication tactics, 
OH, Bank account or service, 874284, Deposits and withdrawals, 
OH, Credit reporting, 872599, Incorrect information on credit report, 
OH, Student loan, 872655, Dealing with my lender or servicer, 
OH, Consumer loan, 873004, Managing the loan or lease, 
OH, Student loan, 873199, Dealing with my lender or servicer, 
OH, Credit reporting, 873288, Incorrect information on credit report, 
OH, Credit reporting, 873452, Incorrect information on credit report, 
OH, Debt collection, 873902, Improper contact or sharing of info, 
OH, Student loan, 874137, Dealing with my lender or servicer, 
OH, Debt collection, 872304, Disclosure verification of debt, 
OH, Debt collection, 872305, Disclosure verification of debt, 
OH, Money transfers, 870697, Fraud or scam, 
OH, Debt collection, 871062, Disclosure verification of debt, 
OH, Credit reporting, 871050, Credit monitoring or identity protection, 
OH, Debt collection, 871063, Disclosure verification of debt, 
OH, Debt collection, 871088, Improper contact or sharing of info, 
OH, Student loan, 871232, Dealing with my lender or servicer, 
OH, Debt collection, 871393, Improper contact or sharing of info, 
OH, Bank account or service, 872114, Problems caused by my funds being low, 
OH, Debt collection, 870009, Cont'd attempts collect debt not owed, 
OH, Debt collection, 870003, Communication tactics, 
OH, Debt collection, 870050, Communication tactics, 
OH, Credit card, 870183, Late fee, 
OH, Debt collection, 870428, Taking/threatening an illegal action, 
OH, Debt collection, 871373, False statements or representation, 
OH, Credit reporting, 871372, Incorrect information on credit report, 
OH, Credit card, 871727, Billing disputes, 
OH, Credit card, 869268, Credit determination, 
OH, Debt collection, 869279, Communication tactics, 
OH, Credit card, 869322, Closing/Cancelling account, 
OH, Debt collection, 868165, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 868210, Deposits and withdrawals, 
OH, Credit card, 868567, Billing disputes, 
OH, Debt collection, 868858, Communication tactics, 
OH, Consumer loan, 868884, Problems when you are unable to pay, 
OH, Debt collection, 867899, Communication tactics, 
OH, Debt collection, 867726, Taking/threatening an illegal action, 
OH, Credit reporting, 867734, Incorrect information on credit report, 
OH, Debt collection, 867567, Cont'd attempts collect debt not owed, 
OH, Credit card, 867666, Closing/Cancelling account, 
OH, Mortgage, 867670, Settlement process and costs, 
OH, Debt collection, 866411, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 866489, Deposits and withdrawals, 
OH, Debt collection, 866779, Disclosure verification of debt, 
OH, Credit reporting, 867069, Incorrect information on credit report, 
OH, Bank account or service, 867147, Deposits and withdrawals, 
OH, Credit reporting, 867435, Incorrect information on credit report, 
OH, Credit card, 864187, Payoff process, 
OH, Bank account or service, 864233, Using a debit or ATM card, 
OH, Bank account or service, 864259, Using a debit or ATM card, 
OH, Debt collection, 864787, Communication tactics, 
OH, Debt collection, 864903, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 865158, Incorrect information on credit report, 
OH, Mortgage, 863980, Settlement process and costs, 
OH, Credit card, 865445, APR or interest rate, 
OH, Credit card, 865819, Billing disputes, 
OH, Debt collection, 865975, False statements or representation, 
OH, Student loan, 866041, Can't repay my loan, 
OH, Student loan, 863973, Dealing with my lender or servicer, 
OH, Mortgage, 864016, Credit decision / Underwriting, 
OH, Credit card, 864066, Delinquent account, 
OH, Student loan, 862347, Dealing with my lender or servicer, 
OH, Bank account or service, 862397, Using a debit or ATM card, 
OH, Bank account or service, 863252, Deposits and withdrawals, 
OH, Mortgage, 863269, Settlement process and costs, 
OH, Mortgage, 863325, Settlement process and costs, 
OH, Bank account or service, 863353, Deposits and withdrawals, 
OH, Bank account or service, 863781, Problems caused by my funds being low, 
OH, Debt collection, 860454, Communication tactics, 
OH, Student loan, 860822, Getting a loan, 
OH, Credit reporting, 860883, Incorrect information on credit report, 
OH, Debt collection, 860884, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 861273, Incorrect information on credit report, 
OH, Credit reporting, 859931, Incorrect information on credit report, 
OH, Credit card, 863458, Advertising and marketing, 
OH, Student loan, 861940, Can't repay my loan, 
OH, Debt collection, 861958, False statements or representation, 
OH, Debt collection, 859816, Disclosure verification of debt, 
OH, Debt collection, 859815, Cont'd attempts collect debt not owed, 
OH, Debt collection, 859814, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 859863, Incorrect information on credit report, 
OH, Credit reporting, 859864, Improper use of my credit report, 
OH, Credit card, 857572, APR or interest rate, 
OH, Debt collection, 858124, False statements or representation, 
OH, Bank account or service, 858395, Problems caused by my funds being low, 
OH, Debt collection, 858479, Cont'd attempts collect debt not owed, 
OH, Debt collection, 859110, False statements or representation, 
OH, Money transfers, 857649, Fraud or scam, 
OH, Credit card, 857076, Credit card protection / Debt protection, 
OH, Payday loan, 857267, Payment to acct not credited, 
OH, Payday loan, 857315, Can't stop charges to bank account, 
OH, Credit reporting, 856290, Unable to get credit report/credit score, 
OH, Credit reporting, 855230, Incorrect information on credit report, 
OH, Credit reporting, 855229, Incorrect information on credit report, 
OH, Credit card, 855228, Other, 
OH, Credit card, 855354, Billing disputes, 
OH, Credit card, 855704, Billing disputes, 
OH, Debt collection, 855657, Improper contact or sharing of info, 
OH, Debt collection, 855742, False statements or representation, 
OH, Student loan, 853932, Can't repay my loan, 
OH, Credit card, 853962, Customer service / Customer relations, 
OH, Credit reporting, 854030, Incorrect information on credit report, 
OH, Credit reporting, 854029, Incorrect information on credit report, 
OH, Mortgage, 854229, Credit decision / Underwriting, 
OH, Credit reporting, 854450, Incorrect information on credit report, 
OH, Money transfers, 854673, Fraud or scam, 
OH, Credit card, 854786, Other fee, 
OH, Debt collection, 853674, Taking/threatening an illegal action, 
OH, Credit reporting, 851490, Incorrect information on credit report, 
OH, Bank account or service, 851417, Deposits and withdrawals, 
OH, Student loan, 851608, Dealing with my lender or servicer, 
OH, Debt collection, 851690, Communication tactics, 
OH, Debt collection, 851813, Cont'd attempts collect debt not owed, 
OH, Debt collection, 855193, Communication tactics, 
OH, Credit card, 851885, Other fee, 
OH, Debt collection, 852039, Communication tactics, 
OH, Credit card, 852321, APR or interest rate, 
OH, Debt collection, 852401, Improper contact or sharing of info, 
OH, Credit card, 852429, Billing statement, 
OH, Credit reporting, 852728, Incorrect information on credit report, 
OH, Credit card, 852769, Credit line increase/decrease, 
OH, Credit reporting, 853346, Incorrect information on credit report, 
OH, Mortgage, 853376, Other, 
OH, Payday loan, 851232, Can't stop charges to bank account, 
OH, Debt collection, 851350, Taking/threatening an illegal action, 
OH, Debt collection, 851338, Cont'd attempts collect debt not owed, 
OH, Student loan, 851332, Can't repay my loan, 
OH, Debt collection, 849402, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 849520, Improper use of my credit report, 
OH, Credit reporting, 850035, Incorrect information on credit report, 
OH, Consumer loan, 850089, Managing the loan or lease, 
OH, Credit card, 850151, Forbearance / Workout plans, 
OH, Debt collection, 850479, Cont'd attempts collect debt not owed, 
OH, Mortgage, 850578, Settlement process and costs, 
OH, Payday loan, 848696, Charged fees or interest I didn't expect, 
OH, Debt collection, 848744, Cont'd attempts collect debt not owed, 
OH, Debt collection, 848328, Cont'd attempts collect debt not owed, 
OH, Debt collection, 848371, Cont'd attempts collect debt not owed, 
OH, Payday loan, 848508, Charged fees or interest I didn't expect, 
OH, Credit reporting, 848554, Unable to get credit report/credit score, 
OH, Credit reporting, 848555, Unable to get credit report/credit score, 
OH, Payday loan, 851134, Charged fees or interest I didn't expect, 
OH, Debt collection, 847059, Cont'd attempts collect debt not owed, 
OH, Debt collection, 847379, Disclosure verification of debt, 
OH, Debt collection, 847482, Communication tactics, 
OH, Bank account or service, 847527, Deposits and withdrawals, 
OH, Credit reporting, 849163, Credit reporting company's investigation, 
OH, Credit card, 847819, APR or interest rate, 
OH, Mortgage, 848181, Credit decision / Underwriting, 
OH, Student loan, 849265, Can't repay my loan, 
OH, Money transfers, 846945, Fraud or scam, 
OH, Debt collection, 846764, Taking/threatening an illegal action, 
OH, Credit reporting, 846830, Incorrect information on credit report, 
OH, Credit card, 846833, Closing/Cancelling account, 
OH, Credit reporting, 846832, Incorrect information on credit report, 
OH, Credit reporting, 846831, Incorrect information on credit report, 
OH, Debt collection, 844959, Communication tactics, 
OH, Bank account or service, 845310, Deposits and withdrawals, 
OH, Debt collection, 845444, False statements or representation, 
OH, Debt collection, 845458, Cont'd attempts collect debt not owed, 
OH, Credit card, 845454, Late fee, 
OH, Debt collection, 845489, Communication tactics, 
OH, Debt collection, 845491, Communication tactics, 
OH, Bank account or service, 845557, Deposits and withdrawals, 
OH, Debt collection, 845706, Improper contact or sharing of info, 
OH, Credit reporting, 845955, Incorrect information on credit report, 
OH, Bank account or service, 846076, Deposits and withdrawals, 
OH, Money transfers, 846322, Other service issues, 
OH, Student loan, 846597, Can't repay my loan, 
OH, Bank account or service, 844838, Deposits and withdrawals, 
OH, Debt collection, 845423, False statements or representation, 
OH, Debt collection, 845422, False statements or representation, 
OH, Credit reporting, 843089, Incorrect information on credit report, 
OH, Credit reporting, 843088, Incorrect information on credit report, 
OH, Credit reporting, 843090, Incorrect information on credit report, 
OH, Debt collection, 843148, Disclosure verification of debt, 
OH, Bank account or service, 843627, Problems caused by my funds being low, 
OH, Credit card, 843704, Customer service / Customer relations, 
OH, Debt collection, 844191, Taking/threatening an illegal action, 
OH, Debt collection, 844206, Communication tactics, 
OH, Debt collection, 844208, Communication tactics, 
OH, Credit card, 844731, Credit determination, 
OH, Bank account or service, 842968, Problems caused by my funds being low, 
OH, Debt collection, 841604, Communication tactics, 
OH, Credit card, 841646, Billing disputes, 
OH, Debt collection, 841858, False statements or representation, 
OH, Student loan, 842227, Dealing with my lender or servicer, 
OH, Debt collection, 842468, False statements or representation, 
OH, Credit reporting, 842788, Incorrect information on credit report, 
OH, Credit card, 840986, Unsolicited issuance of credit card, 
OH, Consumer loan, 840987, Managing the loan or lease, 
OH, Credit reporting, 839584, Incorrect information on credit report, 
OH, Mortgage, 839929, Other, 
OH, Debt collection, 840323, Communication tactics, 
OH, Consumer loan, 840432, Taking out the loan or lease, 
OH, Credit reporting, 840693, Incorrect information on credit report, 
OH, Credit card, 840846, Credit determination, 
OH, Debt collection, 839055, Cont'd attempts collect debt not owed, 
OH, Consumer loan, 839777, Problems when you are unable to pay, 
OH, Debt collection, 839126, Cont'd attempts collect debt not owed, 
OH, Debt collection, 839501, Cont'd attempts collect debt not owed, 
OH, Consumer loan, 838347, Shopping for a loan or lease, 
OH, Debt collection, 838319, Improper contact or sharing of info, 
OH, Debt collection, 838355, Communication tactics, 
OH, Debt collection, 838601, Improper contact or sharing of info, 
OH, Bank account or service, 837188, Deposits and withdrawals, 
OH, Debt collection, 837228, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 837262, Deposits and withdrawals, 
OH, Debt collection, 837277, Communication tactics, 
OH, Credit card, 837310, Rewards, 
OH, Credit card, 838137, Closing/Cancelling account, 
OH, Credit reporting, 836905, Incorrect information on credit report, 
OH, Debt collection, 836837, Communication tactics, 
OH, Debt collection, 836836, Communication tactics, 
OH, Credit reporting, 836909, Incorrect information on credit report, 
OH, Payday loan, 836705, Charged fees or interest I didn't expect, 
OH, Debt collection, 836702, Cont'd attempts collect debt not owed, 
OH, Debt collection, 835747, Improper contact or sharing of info, 
OH, Credit card, 835820, Advertising and marketing, 
OH, Student loan, 835847, Can't repay my loan, 
OH, Credit card, 836564, Payoff process, 
OH, Consumer loan, 833884, Taking out the loan or lease, 
OH, Student loan, 834900, Dealing with my lender or servicer, 
OH, Bank account or service, 835456, Using a debit or ATM card, 
OH, Credit reporting, 833271, Incorrect information on credit report, 
OH, Credit card, 833280, Other, 
OH, Bank account or service, 833351, Using a debit or ATM card, 
OH, Bank account or service, 833623, Problems caused by my funds being low, 
OH, Debt collection, 833745, Taking/threatening an illegal action, 
OH, Mortgage, 833774, Settlement process and costs, 
OH, Consumer loan, 833829, Managing the loan or lease, 
OH, Debt collection, 834276, Cont'd attempts collect debt not owed, 
OH, Debt collection, 834296, False statements or representation, 
OH, Mortgage, 834489, Settlement process and costs, 
OH, Bank account or service, 834549, Problems caused by my funds being low, 
OH, Consumer loan, 834529, Taking out the loan or lease, 
OH, Payday loan, 834584, Charged fees or interest I didn't expect, 
OH, Credit card, 834635, Other, 
OH, Credit card, 834677, Rewards, 
OH, Consumer loan, 832865, Problems when you are unable to pay, 
OH, Credit card, 833050, Delinquent account, 
OH, Debt collection, 831950, Improper contact or sharing of info, 
OH, Credit reporting, 833691, Incorrect information on credit report, 
OH, Mortgage, 832605, Settlement process and costs, 
OH, Debt collection, 832619, Improper contact or sharing of info, 
OH, Debt collection, 829771, Communication tactics, 
OH, Debt collection, 829878, Cont'd attempts collect debt not owed, 
OH, Debt collection, 829879, Cont'd attempts collect debt not owed, 
OH, Consumer loan, 830071, Problems when you are unable to pay, 
OH, Debt collection, 830274, Communication tactics, 
OH, Credit card, 830695, Billing disputes, 
OH, Credit card, 830965, Other, 
OH, Credit reporting, 828750, Credit reporting company's investigation, 
OH, Mortgage, 828821, Settlement process and costs, 
OH, Credit card, 829516, Payoff process, 
OH, Debt collection, 829610, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 829663, Deposits and withdrawals, 
OH, Debt collection, 828110, Communication tactics, 
OH, Bank account or service, 828206, Problems caused by my funds being low, 
OH, Credit card, 829301, Delinquent account, 
OH, Credit reporting, 829300, Incorrect information on credit report, 
OH, Credit reporting, 829302, Unable to get credit report/credit score, 
OH, Credit card, 828458, Closing/Cancelling account, 
OH, Credit card, 828547, Forbearance / Workout plans, 
OH, Debt collection, 829441, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 827472, Incorrect information on credit report, 
OH, Credit reporting, 827471, Incorrect information on credit report, 
OH, Student loan, 827603, Dealing with my lender or servicer, 
OH, Credit card, 827861, Billing disputes, 
OH, Credit card, 827454, Delinquent account, 
OH, Debt collection, 826839, Disclosure verification of debt, 
OH, Debt collection, 820481, Disclosure verification of debt, 
OH, Credit reporting, 825987, Incorrect information on credit report, 
OH, Debt collection, 826050, Communication tactics, 
OH, Credit reporting, 826082, Unable to get credit report/credit score, 
OH, Credit card, 826384, Identity theft / Fraud / Embezzlement, 
OH, Debt collection, 826159, Communication tactics, 
OH, Credit reporting, 826542, Incorrect information on credit report, 
OH, Debt collection, 826565, Communication tactics, 
OH, Bank account or service, 826581, Deposits and withdrawals, 
OH, Credit reporting, 826619, Incorrect information on credit report, 
OH, Credit reporting, 826789, Incorrect information on credit report, 
OH, Credit card, 825066, Credit line increase/decrease, 
OH, Credit card, 825219, Identity theft / Fraud / Embezzlement, 
OH, Debt collection, 825247, Taking/threatening an illegal action, 
OH, Debt collection, 825403, Communication tactics, 
OH, Credit reporting, 825475, Incorrect information on credit report, 
OH, Credit reporting, 825474, Incorrect information on credit report, 
OH, Debt collection, 825495, Disclosure verification of debt, 
OH, Student loan, 825540, Dealing with my lender or servicer, 
OH, Debt collection, 825566, Disclosure verification of debt, 
OH, Bank account or service, 823652, Deposits and withdrawals, 
OH, Bank account or service, 824401, Deposits and withdrawals, 
OH, Debt collection, 824951, Improper contact or sharing of info, 
OH, Debt collection, 825148, Communication tactics, 
OH, Student loan, 822861, Can't repay my loan, 
OH, Bank account or service, 822901, Deposits and withdrawals, 
OH, Credit reporting, 823404, Incorrect information on credit report, 
OH, Credit card, 822325, Other, 
OH, Consumer loan, 820729, Managing the loan or lease, 
OH, Debt collection, 821704, Communication tactics, 
OH, Debt collection, 821703, Communication tactics, 
OH, Debt collection, 821895, Improper contact or sharing of info, 
OH, Credit card, 822031, Identity theft / Fraud / Embezzlement, 
OH, Debt collection, 822077, Cont'd attempts collect debt not owed, 
OH, Debt collection, 822158, Improper contact or sharing of info, 
OH, Debt collection, 822078, Cont'd attempts collect debt not owed, 
OH, Debt collection, 822193, Communication tactics, 
OH, Bank account or service, 822192, Deposits and withdrawals, 
OH, Debt collection, 822285, Communication tactics, 
OH, Credit card, 820716, Late fee, 
OH, Credit reporting, 822331, Incorrect information on credit report, 
OH, Credit reporting, 821082, Incorrect information on credit report, 
OH, Debt collection, 821240, Communication tactics, 
OH, Payday loan, 821296, Charged fees or interest I didn't expect, 
OH, Credit card, 818138, Customer service / Customer relations, 
OH, Bank account or service, 818221, Using a debit or ATM card, 
OH, Bank account or service, 818268, Problems caused by my funds being low, 
OH, Student loan, 818325, Can't repay my loan, 
OH, Mortgage, 820966, Settlement process and costs, 
OH, Credit card, 818719, Billing disputes, 
OH, Credit card, 818894, Closing/Cancelling account, 
OH, Debt collection, 819156, Communication tactics, 
OH, Debt collection, 819203, Disclosure verification of debt, 
OH, Credit card, 819479, Credit line increase/decrease, 
OH, Debt collection, 819649, Communication tactics, 
OH, Debt collection, 819697, Improper contact or sharing of info, 
OH, Credit card, 818503, Other, 
OH, Credit reporting, 817384, Unable to get credit report/credit score, 
OH, Credit reporting, 817187, Incorrect information on credit report, 
OH, Credit card, 823014, Credit determination, 
OH, Bank account or service, 817797, Deposits and withdrawals, 
OH, Consumer loan, 816138, Managing the loan or lease, 
OH, Debt collection, 816175, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 816174, Incorrect information on credit report, 
OH, Debt collection, 816370, Improper contact or sharing of info, 
OH, Bank account or service, 814676, Deposits and withdrawals, 
OH, Debt collection, 814972, Communication tactics, 
OH, Credit reporting, 815054, Unable to get credit report/credit score, 
OH, Mortgage, 815236, Settlement process and costs, 
OH, Debt collection, 815252, Disclosure verification of debt, 
OH, Debt collection, 815259, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 815399, Deposits and withdrawals, 
OH, Consumer loan, 815697, Managing the loan or lease, 
OH, Debt collection, 815742, Cont'd attempts collect debt not owed, 
OH, Debt collection, 815861, Improper contact or sharing of info, 
OH, Debt collection, 812837, Communication tactics, 
OH, Credit card, 813111, Customer service / Customer relations, 
OH, Debt collection, 813161, Improper contact or sharing of info, 
OH, Debt collection, 813162, Improper contact or sharing of info, 
OH, Debt collection, 813191, Cont'd attempts collect debt not owed, 
OH, Debt collection, 813190, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 813766, Deposits and withdrawals, 
OH, Debt collection, 812154, Improper contact or sharing of info, 
OH, Credit card, 812177, Other, 
OH, Consumer loan, 812550, Managing the loan or lease, 
OH, Credit card, 812604, Delinquent account, 
OH, Credit reporting, 810643, Incorrect information on credit report, 
OH, Bank account or service, 810629, Deposits and withdrawals, 
OH, Credit reporting, 811819, Incorrect information on credit report, 
OH, Credit reporting, 810974, Incorrect information on credit report, 
OH, Credit reporting, 811031, Incorrect information on credit report, 
OH, Debt collection, 811105, Improper contact or sharing of info, 
OH, Payday loan, 811127, Payment to acct not credited, 
OH, Mortgage, 810228, Settlement process and costs, 
OH, Debt collection, 810566, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 810862, Unable to get credit report/credit score, 
OH, Credit reporting, 808702, Incorrect information on credit report, 
OH, Debt collection, 808780, Improper contact or sharing of info, 
OH, Credit reporting, 808813, Incorrect information on credit report, 
OH, Credit reporting, 808812, Incorrect information on credit report, 
OH, Credit reporting, 808811, Incorrect information on credit report, 
OH, Debt collection, 809141, False statements or representation, 
OH, Debt collection, 809135, False statements or representation, 
OH, Debt collection, 809134, False statements or representation, 
OH, Credit reporting, 809474, Unable to get credit report/credit score, 
OH, Debt collection, 809523, False statements or representation, 
OH, Debt collection, 809577, False statements or representation, 
OH, Debt collection, 809806, Taking/threatening an illegal action, 
OH, Credit card, 810085, Closing/Cancelling account, 
OH, Student loan, 808035, Dealing with my lender or servicer, 
OH, Debt collection, 808496, Taking/threatening an illegal action, 
OH, Credit reporting, 807250, Unable to get credit report/credit score, 
OH, Debt collection, 807446, Improper contact or sharing of info, 
OH, Credit reporting, 807584, Unable to get credit report/credit score, 
OH, Debt collection, 807641, Cont'd attempts collect debt not owed, 
OH, Debt collection, 806690, Disclosure verification of debt, 
OH, Bank account or service, 806762, Deposits and withdrawals, 
OH, Debt collection, 807894, Cont'd attempts collect debt not owed, 
OH, Debt collection, 806565, Communication tactics, 
OH, Credit card, 806574, Customer service / Customer relations, 
OH, Debt collection, 806555, Communication tactics, 
OH, Debt collection, 806223, Taking/threatening an illegal action, 
OH, Student loan, 804918, Dealing with my lender or servicer, 
OH, Debt collection, 805104, Communication tactics, 
OH, Debt collection, 805839, Cont'd attempts collect debt not owed, 
OH, Debt collection, 806267, Taking/threatening an illegal action, 
OH, Debt collection, 804599, Improper contact or sharing of info, 
OH, Credit card, 804268, Billing disputes, 
OH, Credit reporting, 804284, Incorrect information on credit report, 
OH, Credit reporting, 804348, Incorrect information on credit report, 
OH, Credit reporting, 804545, Unable to get credit report/credit score, 
OH, Debt collection, 804734, Cont'd attempts collect debt not owed, 
OH, Credit card, 802955, Payoff process, 
OH, Credit card, 802966, Customer service / Customer relations, 
OH, Debt collection, 803650, Cont'd attempts collect debt not owed, 
OH, Debt collection, 803835, Cont'd attempts collect debt not owed, 
OH, Debt collection, 804432, Communication tactics, 
OH, Credit reporting, 802130, Incorrect information on credit report, 
OH, Credit reporting, 802503, Unable to get credit report/credit score, 
OH, Credit card, 802630, Other fee, 
OH, Credit reporting, 802678, Incorrect information on credit report, 
OH, Debt collection, 802791, Disclosure verification of debt, 
OH, Debt collection, 802790, Disclosure verification of debt, 
OH, Credit card, 800863, Identity theft / Fraud / Embezzlement, 
OH, Debt collection, 800897, Cont'd attempts collect debt not owed, 
OH, Mortgage, 800939, Settlement process and costs, 
OH, Money transfers, 801065, Fraud or scam, 
OH, Debt collection, 800210, Disclosure verification of debt, 
OH, Student loan, 804426, Can't repay my loan, 
